REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Sep-17,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.157,,,,3
Sep-17,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.231,,,,3
Sep-17,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.383,,,,3
Sep-17,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.869,,,,3
Sep-17,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.215,,,,3
Sep-17,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,77.207,,,,3
Sep-17,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,39.165,,,,3
Sep-17,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.384,,,,3
Sep-17,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.836,,,,3
Sep-17,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,28.945,,,,3
Sep-17,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,40.339,,,,3
Oct-17,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,220.517,,,,3
Oct-17,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.868,,,,3
Oct-17,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.72,,,,3
Oct-17,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.867,,,,3
Oct-17,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.668,,,,3
Oct-17,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.613,,,,3
Oct-17,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,52.739,,,,3
Oct-17,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,60.636,,,,3
Oct-17,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,41.409,,,,3
Oct-17,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.487,,,,3
Oct-17,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.596,,,,3
Oct-17,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,30.326,,,,3
Oct-17,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,56.865,,,,3
Nov-17,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,248.331,,,,3
Nov-17,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.228,,,,3
Nov-17,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.78,,,,3
Nov-17,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.171,,,,3
Nov-17,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.551,,,,3
Nov-17,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.726,,,,3
Nov-17,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,49.023,,,,3
Nov-17,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,97.715,,,,3
Nov-17,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,45.863,,,,3
Nov-17,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.046,,,,3
Nov-17,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.177,,,,3
Nov-17,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,34.64,,,,3
Nov-17,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,46.502,,,,3
Dec-17,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,214.309,,,,3
Dec-17,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.066,,,,3
Dec-17,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.957,,,,3
Dec-17,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.687,,,,3
Dec-17,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.566,,,,3
Dec-17,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.856,,,,3
Dec-17,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,52.907,,,,3
Dec-17,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,64.877,,,,3
Dec-17,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,36.002,,,,3
Dec-17,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,8.208,,,,3
Dec-17,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.488,,,,3
Dec-17,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,23.306,,,,3
Dec-17,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,51.457,,,,3
Jan-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,216.76,,,,3
Jan-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.208,,,,3
Jan-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.629,,,,3
Jan-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.502,,,,3
Jan-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.007,,,,3
Jan-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.07,,,,3
Jan-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,42.763,,,,3
Jan-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,84.077,,,,3
Jan-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.594,,,,3
Jan-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.604,,,,3
Jan-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.752,,,,3
Jan-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,25.238,,,,3
Jan-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,45.118,,,,3
Feb-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,229.432,,,,3
Feb-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.992,,,,3
Feb-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.23,,,,3
Feb-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.799,,,,3
Feb-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.484,,,,3
Feb-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.479,,,,3
Feb-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.064,,,,3
Feb-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,102.782,,,,3
Feb-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,32.447,,,,3
Feb-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.861,,,,3
Feb-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.6,,,,3
Feb-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,23.986,,,,3
Feb-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,34.147,,,,3
Mar-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,221.226,,,,3
Mar-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.956,,,,3
Mar-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,6.189,,,,3
Mar-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.885,,,,3
Mar-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.13,,,,3
Mar-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.752,,,,3
Mar-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.122,,,,3
Mar-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,73.48,,,,3
Mar-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,36.653,,,,3
Mar-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.405,,,,3
Mar-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.165,,,,3
Mar-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,27.083,,,,3
Mar-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,49.015,,,,3
Apr-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,211.956,,,,3
Apr-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.125,,,,3
Apr-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.018,,,,3
Apr-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.736,,,,3
Apr-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.994,,,,3
Apr-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.377,,,,3
Apr-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,54.513,,,,3
Apr-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,69.794,,,,3
Apr-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,38.702,,,,3
Apr-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.243,,,,3
Apr-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.353,,,,3
Apr-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,30.106,,,,3
Apr-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,40.822,,,,3
May-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,196.246,,,,3
May-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.689,,,,3
May-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.827,,,,3
May-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.797,,,,3
May-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.944,,,,3
May-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.121,,,,3
May-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,42.397,,,,3
May-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,56.66,,,,3
May-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,46.46,,,,3
May-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.347,,,,3
May-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.386,,,,3
May-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,35.727,,,,3
May-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.04,,,,3
Jun-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,241.899,,,,3
Jun-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.621,,,,3
Jun-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.002,,,,3
Jun-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.999,,,,3
Jun-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.339,,,,3
Jun-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.281,,,,3
Jun-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,53.67,,,,3
Jun-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,104.647,,,,3
Jun-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.555,,,,3
Jun-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.708,,,,3
Jun-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.986,,,,3
Jun-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,25.861,,,,3
Jun-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,36.406,,,,3
Jul-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,201.553,,,,3
Jul-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.168,,,,3
Jul-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.39,,,,3
Jul-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.567,,,,3
Jul-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.553,,,,3
Jul-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.658,,,,3
Jul-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,35.598,,,,3
Jul-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,68.846,,,,3
Jul-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,42.728,,,,3
Jul-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,9.46,,,,3
Jul-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.107,,,,3
Jul-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,30.161,,,,3
Jul-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.213,,,,3
Aug-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,197.116,,,,3
Aug-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.249,,,,3
Aug-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.188,,,,3
Aug-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.901,,,,3
Aug-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.414,,,,3
Aug-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.746,,,,3
Aug-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,30.13,,,,3
Aug-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,63.8,,,,3
Aug-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,46.663,,,,3
Aug-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,9.788,,,,3
Aug-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.865,,,,3
Aug-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,33.01,,,,3
Aug-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,47.274,,,,3
Sep-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,193.498,,,,3
Sep-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.783,,,,3
Sep-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.142,,,,3
Sep-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.045,,,,3
Sep-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.846,,,,3
Sep-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.75,,,,3
Sep-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,41.316,,,,3
Sep-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,76.899,,,,3
Sep-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.546,,,,3
Sep-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,9.748,,,,3
Sep-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.574,,,,3
Sep-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,22.224,,,,3
Sep-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,27.954,,,,3
Oct-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,213.713,,,,3
Oct-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.163,,,,3
Oct-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.841,,,,3
Oct-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.655,,,,3
Oct-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.754,,,,3
Oct-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.913,,,,3
Oct-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.12,,,,3
Oct-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,91.823,,,,3
Oct-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,30.639,,,,3
Oct-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.566,,,,3
Oct-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.466,,,,3
Oct-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.607,,,,3
Oct-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,32.968,,,,3
Nov-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,224.465,,,,3
Nov-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.713,,,,3
Nov-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.877,,,,3
Nov-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,2.072,,,,3
Nov-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.797,,,,3
Nov-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.967,,,,3
Nov-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.474,,,,3
Nov-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,85.106,,,,3
Nov-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,37.98,,,,3
Nov-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,9.814,,,,3
Nov-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.545,,,,3
Nov-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,25.621,,,,3
Nov-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,40.192,,,,3
Dec-18,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,214.99,,,,3
Dec-18,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.501,,,,3
Dec-18,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.921,,,,3
Dec-18,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.449,,,,3
Dec-18,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.351,,,,3
Dec-18,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.78,,,,3
Dec-18,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,54.966,,,,3
Dec-18,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,70.994,,,,3
Dec-18,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,27.402,,,,3
Dec-18,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.445,,,,3
Dec-18,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.311,,,,3
Dec-18,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,18.646,,,,3
Dec-18,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,51.127,,,,3
Jan-19,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,201.89,,,,3
Jan-19,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,6.897,,,,3
Jan-19,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.625,,,,3
Jan-19,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.961,,,,3
Jan-19,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.483,,,,3
Jan-19,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.828,,,,3
Jan-19,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,43.939,,,,3
Jan-19,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,73.753,,,,3
Jan-19,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,34.25,,,,3
Jan-19,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.83,,,,3
Jan-19,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.497,,,,3
Jan-19,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,24.923,,,,3
Jan-19,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.051,,,,3
Feb-19,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,163.401,,,,3
Feb-19,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,5.731,,,,3
Feb-19,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.648,,,,3
Feb-19,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.469,,,,3
Feb-19,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.651,,,,3
Feb-19,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,0.963,,,,3
Feb-19,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,37.715,,,,3
Feb-19,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,54.517,,,,3
Feb-19,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,27.091,,,,3
Feb-19,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.68,,,,3
Feb-19,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.593,,,,3
Feb-19,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.818,,,,3
Feb-19,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,38.347,,,,3
Mar-19,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,191.664,,,,3
Mar-19,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.109,,,,3
Mar-19,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.674,,,,3
Mar-19,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.232,,,,3
Mar-19,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.945,,,,3
Mar-19,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.258,,,,3
Mar-19,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,61.345,,,,3
Mar-19,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,60.93,,,,3
Mar-19,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,27.48,,,,3
Mar-19,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.81,,,,3
Mar-19,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.922,,,,3
Mar-19,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.748,,,,3
Mar-19,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,34.8,,,,3
Apr-19,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,232.217,,,,3
Apr-19,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.231,,,,3
Apr-19,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.594,,,,3
Apr-19,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.768,,,,3
Apr-19,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.985,,,,3
Apr-19,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.884,,,,3
Apr-19,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.103,,,,3
Apr-19,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,86.766,,,,3
Apr-19,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,34.455,,,,3
Apr-19,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.681,,,,3
Apr-19,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.688,,,,3
Apr-19,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.086,,,,3
Apr-19,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,52.662,,,,3
May-19,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,196.653,,,,3
May-19,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.224,,,,3
May-19,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.774,,,,3
May-19,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.322,,,,3
May-19,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.746,,,,3
May-19,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.382,,,,3
May-19,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,47.852,,,,3
May-19,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,50.385,,,,3
May-19,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,34.703,,,,3
May-19,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,9.342,,,,3
May-19,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.493,,,,3
May-19,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,22.868,,,,3
May-19,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,55.489,,,,3
Jun-19,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,243.054,,,,3
Jun-19,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,17.014,,,,3
Jun-19,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.056,,,,3
Jun-19,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,2.242,,,,3
Jun-19,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,7.957,,,,3
Jun-19,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.759,,,,3
Jun-19,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,52.202,,,,3
Jun-19,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,67.015,,,,3
Jun-19,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,45.06,,,,3
Jun-19,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,10.157,,,,3
Jun-19,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.991,,,,3
Jun-19,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,31.912,,,,3
Jun-19,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,61.763,,,,3
Jul-19,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,219.262,,,,3
Jul-19,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.121,,,,3
Jul-19,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.725,,,,3
Jul-19,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.862,,,,3
Jul-19,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.342,,,,3
Jul-19,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.192,,,,3
Jul-19,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.429,,,,3
Jul-19,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,69.182,,,,3
Jul-19,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,37.832,,,,3
Jul-19,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.104,,,,3
Jul-19,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.433,,,,3
Jul-19,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,29.295,,,,3
Jul-19,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,50.698,,,,3
Aug-19,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,224.388,,,,3
Aug-19,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.569,,,,3
Aug-19,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.005,,,,3
Aug-19,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.907,,,,3
Aug-19,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.421,,,,3
